ID_Legal,Nombre_de_Compania,Domicilio,Ciudad,Provincia,Region,Tipo_Producto,Precio,Fecha,Compania_Bandera,Latitud,Longitud
30-58643828-6,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,365.0,23/10/2023,YPF,-34.9998,-58.69938
30-58643828-6,ACAPULCO SOC. DE HECHO,RUTA 205 KM. 57.500,CAÑUELAS,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,288.0,23/10/2023,YPF,-34.9998,-58.69938
30-70704582-1,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,CENTRO,Gasoil Grade 2,327.0,23/10/2023,YPF,-32.76575,-60.74394
30-70704582-1,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,CENTRO,Gasoil Grade 3,416.0,23/10/2023,YPF,-32.76575,-60.74394
30-70704582-1,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,CENTRO,Compressed Natural Gas,153.9,11/10/2023,YPF,-32.76575,-60.74394
30-70704582-1,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,CENTRO,Pretol Premium - 95 Octane,376.0,23/10/2023,YPF,-32.76575,-60.74394
30-70704582-1,ACCESO SUR SAN LORENZO S.R.L.,RTA AO12 KM 65,SAN LORENZO,SANTA FE,CENTRO,Pretol Undeladed - 95/98 Octane,298.0,23/10/2023,YPF,-32.76575,-60.74394
30-71567309-2,ACTION DUAL S.R.L,JUAN D. PERON 2330,BANFIELD,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,282.0,24/10/2023,GULF,-34.74335,-58.43025
30-71575696-6,AGRO COMBUSTIBLES SRL,BARTOLOME MITRE Y BEAUMONT 2202,SAN PEDRO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,346.0,24/10/2023,DAPSA S.A.,-33.68751,-59.6731
30-71575696-6,AGRO COMBUSTIBLES SRL,BARTOLOME MITRE Y BEAUMONT 2202,SAN PEDRO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,413.0,24/10/2023,DAPSA S.A.,-33.68751,-59.6731
30-71575696-6,AGRO COMBUSTIBLES SRL,BARTOLOME MITRE Y BEAUMONT 2202,SAN PEDRO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,392.0,24/10/2023,DAPSA S.A.,-33.68751,-59.6731
30-71575696-6,AGRO COMBUSTIBLES SRL,BARTOLOME MITRE Y BEAUMONT 2202,SAN PEDRO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,308.0,24/10/2023,DAPSA S.A.,-33.68751,-59.6731
30-52236688-5,ACEICOM SRL,25 DE MAYO 152,LAS ACEQUIAS,CORDOBA,CENTRO,Gasoil Grade 2,329.0,23/10/2023,YPF,-33.28113,-63.97718
30-52236688-5,ACEICOM SRL,25 DE MAYO 152,LAS ACEQUIAS,CORDOBA,CENTRO,Gasoil Grade 3,424.0,23/10/2023,YPF,-33.28113,-63.97718
30-52236688-5,ACEICOM SRL,25 DE MAYO 152,LAS ACEQUIAS,CORDOBA,CENTRO,Pretol Premium - 95 Octane,374.0,23/10/2023,YPF,-33.28113,-63.97718
30-52236688-5,ACEICOM SRL,25 DE MAYO 152,LAS ACEQUIAS,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,295.0,23/10/2023,YPF,-33.28113,-63.97718
33-71536054-9,AGROSERVICIO ROKE DE ROGELIO H. DIDOMENICO Y EDGARDO F. TORRES SOCIEDAD SIMPLE,RUTA NAC 65 KM 335,BOLIVAR,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,320.0,19/08/2023,GULF,-36.21128,-61.15252
33-71536054-9,AGROSERVICIO ROKE DE ROGELIO H. DIDOMENICO Y EDGARDO F. TORRES SOCIEDAD SIMPLE,RUTA NAC 65 KM 335,BOLIVAR,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,419.0,19/08/2023,GULF,-36.21128,-61.15252
33-71536054-9,AGROSERVICIO ROKE DE ROGELIO H. DIDOMENICO Y EDGARDO F. TORRES SOCIEDAD SIMPLE,RUTA NAC 65 KM 335,BOLIVAR,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,302.0,23/06/2023,GULF,-36.21128,-61.15252
33-71536054-9,AGROSERVICIO ROKE DE ROGELIO H. DIDOMENICO Y EDGARDO F. TORRES SOCIEDAD SIMPLE,RUTA NAC 65 KM 335,BOLIVAR,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,293.0,19/08/2023,GULF,-36.21128,-61.15252
30-71598511-6,AGRO Y SERVICIOS LOS HNOS SRL,AV. CORDOBA 295,ARRIBEÑOS,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,317.1,20/09/2023,DAPSA S.A.,-34.20793,-61.35943
30-69068054-4,ACTION VIS S.A.,AVDA BELGRANO 1017,SALTA,SALTA,NOA,Gasoil Grade 2,386.0,12/10/2023,REFINOR,-24.7871,-65.41646
30-69068054-4,ACTION VIS S.A.,AVDA BELGRANO 1017,SALTA,SALTA,NOA,Compressed Natural Gas,164.0,09/10/2023,REFINOR,-24.7871,-65.41646
30-69068054-4,ACTION VIS S.A.,AVDA BELGRANO 1017,SALTA,SALTA,NOA,Pretol Undeladed - 95/98 Octane,325.0,12/10/2023,REFINOR,-24.7871,-65.41646
30-52648492-0,ACTIS S.A.,AV.SAN MARTIN 405,GRAL. CABRERA,CORDOBA,CENTRO,Gasoil Grade 2,329.0,23/10/2023,YPF,-32.81399,-63.87937
30-52648492-0,ACTIS S.A.,AV.SAN MARTIN 405,GRAL. CABRERA,CORDOBA,CENTRO,Gasoil Grade 3,424.0,23/10/2023,YPF,-32.81399,-63.87937
30-52648492-0,ACTIS S.A.,AV.SAN MARTIN 405,GRAL. CABRERA,CORDOBA,CENTRO,Compressed Natural Gas,33.98,21/08/2020,YPF,-32.81399,-63.87937
30-52648492-0,ACTIS S.A.,AV.SAN MARTIN 405,GRAL. CABRERA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,374.0,23/10/2023,YPF,-32.81399,-63.87937
30-52648492-0,ACTIS S.A.,AV.SAN MARTIN 405,GRAL. CABRERA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,295.0,23/10/2023,YPF,-32.81399,-63.87937
30-52648492-0,ACTIS S.A.,AV SAN MARTIN NRO 620,GRAL. CABRERA,CORDOBA,CENTRO,Gasoil Grade 2,116.9,22/03/2022,BLANCA,-32.81272,-63.87721
30-52648492-0,ACTIS S.A.,AV SAN MARTIN NRO 620,GRAL. CABRERA,CORDOBA,CENTRO,Gasoil Grade 3,90.4,06/02/2021,BLANCA,-32.81272,-63.87721
30-52648492-0,ACTIS S.A.,AV SAN MARTIN NRO 620,GRAL. CABRERA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,145.8,22/03/2022,BLANCA,-32.81272,-63.87721
30-52648492-0,ACTIS S.A.,AV SAN MARTIN NRO 620,GRAL. CABRERA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,121.9,22/03/2022,BLANCA,-32.81272,-63.87721
33-71518900-9,ADD SRL,Ruta Provincial N°13 - km 55.1,LUQUE,CORDOBA,CENTRO,Gasoil Grade 2,367.7,05/10/2023,BLANCA,-31.641336,-63.35416
33-71518900-9,ADD SRL,Ruta Provincial N°13 - km 55.1,LUQUE,CORDOBA,CENTRO,Gasoil Grade 3,446.7,05/10/2023,BLANCA,-31.641336,-63.35416
33-71518900-9,ADD SRL,Ruta Provincial N°13 - km 55.1,LUQUE,CORDOBA,CENTRO,Compressed Natural Gas,199.9,09/10/2023,BLANCA,-31.641336,-63.35416
33-71518900-9,ADD SRL,Ruta Provincial N°13 - km 55.1,LUQUE,CORDOBA,CENTRO,Pretol Premium - 95 Octane,392.7,05/10/2023,BLANCA,-31.641336,-63.35416
33-71518900-9,ADD SRL,Ruta Provincial N°13 - km 55.1,LUQUE,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,349.7,05/10/2023,BLANCA,-31.641336,-63.35416
30-67437751-3,ADELQUI R. MASAT Y MIGUEL A. MASAT,RUTA 11 KM 827,LAS GARZAS,SANTA FE,CENTRO,Gasoil Grade 2,418.9,31/08/2023,BLANCA,-28.84237,-59.50075
30-67437751-3,ADELQUI R. MASAT Y MIGUEL A. MASAT,RUTA 11 KM 827,LAS GARZAS,SANTA FE,CENTRO,Gasoil Grade 3,479.7,30/09/2023,BLANCA,-28.84237,-59.50075
30-67437751-3,ADELQUI R. MASAT Y MIGUEL A. MASAT,RUTA 11 KM 827,LAS GARZAS,SANTA FE,CENTRO,Pretol Premium - 95 Octane,543.9,31/08/2023,BLANCA,-28.84237,-59.50075
30-67437751-3,ADELQUI R. MASAT Y MIGUEL A. MASAT,RUTA 11 KM 827,LAS GARZAS,SANTA FE,CENTRO,Pretol Undeladed - 95/98 Octane,419.9,30/09/2023,BLANCA,-28.84237,-59.50075
30-71598511-6,AGRO Y SERVICIOS LOS HNOS SRL,AV. CORDOBA 295,ARRIBEÑOS,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,412.9,20/09/2023,DAPSA S.A.,-34.20793,-61.35943
30-71598511-6,AGRO Y SERVICIOS LOS HNOS SRL,AV. CORDOBA 295,ARRIBEÑOS,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,366.9,20/09/2023,DAPSA S.A.,-34.20793,-61.35943
30-71598511-6,AGRO Y SERVICIOS LOS HNOS SRL,AV. CORDOBA 295,ARRIBEÑOS,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,285.9,20/09/2023,DAPSA S.A.,-34.20793,-61.35943
30-71101070-6,ALE Y JOR S.A.,143 N° 8 ESQUINA 32,LA PLATA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,79.84,23/06/2021,BLANCA,-34.934723,-58.006021
30-71101070-6,ALE Y JOR S.A.,143 N° 8 ESQUINA 32,LA PLATA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,92.73,23/06/2021,BLANCA,-34.934723,-58.006021
30-54329476-0,ADOLFO SARTORI S.A.,AV. BELGRANO Y CORTI,L.N. ALEM,MISIONES,NEA,Gasoil Grade 2,347.0,23/10/2023,YPF,-27.61131,-55.32677
30-54329476-0,ADOLFO SARTORI S.A.,AV. BELGRANO Y CORTI,L.N. ALEM,MISIONES,NEA,Gasoil Grade 3,450.0,23/10/2023,YPF,-27.61131,-55.32677
30-54329476-0,ADOLFO SARTORI S.A.,AV. BELGRANO Y CORTI,L.N. ALEM,MISIONES,NEA,Pretol Premium - 95 Octane,398.0,23/10/2023,YPF,-27.61131,-55.32677
30-54329476-0,ADOLFO SARTORI S.A.,AV. BELGRANO Y CORTI,L.N. ALEM,MISIONES,NEA,Pretol Undeladed - 95/98 Octane,315.0,23/10/2023,YPF,-27.61131,-55.32677
30-71101070-6,ALE Y JOR S.A.,143 N° 8 ESQUINA 32,LA PLATA,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,41.9,23/06/2021,BLANCA,-34.934723,-58.006021
30-71101070-6,ALE Y JOR S.A.,143 N° 8 ESQUINA 32,LA PLATA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,95.68,23/06/2021,BLANCA,-34.934723,-58.006021
30-71101070-6,ALE Y JOR S.A.,143 N° 8 ESQUINA 32,LA PLATA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,83.08,23/06/2021,BLANCA,-34.934723,-58.006021
20-10913616-7,ALONSO CONSTANTINO RAUL,AV OTAMNDI 183,BENITO JUAREZ,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,179.0,19/08/2023,BLANCA,-37.677135,-59.802766
30-54329476-0,ADOLFO SARTORI S.A.,AV. SANTA CATALINA 5235 Y FRANCIA,POSADAS,MISIONES,NEA,Gasoil Grade 2,337.0,23/10/2023,YPF,-27.39534,-55.91241
30-54329476-0,ADOLFO SARTORI S.A.,AV. SANTA CATALINA 5235 Y FRANCIA,POSADAS,MISIONES,NEA,Gasoil Grade 3,438.0,23/10/2023,YPF,-27.39534,-55.91241
30-54329476-0,ADOLFO SARTORI S.A.,AV. SANTA CATALINA 5235 Y FRANCIA,POSADAS,MISIONES,NEA,Pretol Premium - 95 Octane,393.0,23/10/2023,YPF,-27.39534,-55.91241
30-54329476-0,ADOLFO SARTORI S.A.,AV. SANTA CATALINA 5235 Y FRANCIA,POSADAS,MISIONES,NEA,Pretol Undeladed - 95/98 Octane,311.0,23/10/2023,YPF,-27.39534,-55.91241
30-54329476-0,ADOLFO SARTORI S.A.,CRUCE RUTA NAC 12 Y PROV 103,SANTA ANA,MISIONES,NEA,Gasoil Grade 2,347.0,23/10/2023,YPF,-27.37801,-55.57585
30-54329476-0,ADOLFO SARTORI S.A.,CRUCE RUTA NAC 12 Y PROV 103,SANTA ANA,MISIONES,NEA,Gasoil Grade 3,450.0,23/10/2023,YPF,-27.37801,-55.57585
30-54329476-0,ADOLFO SARTORI S.A.,CRUCE RUTA NAC 12 Y PROV 103,SANTA ANA,MISIONES,NEA,Pretol Premium - 95 Octane,398.0,23/10/2023,YPF,-27.37801,-55.57585
30-54329476-0,ADOLFO SARTORI S.A.,CRUCE RUTA NAC 12 Y PROV 103,SANTA ANA,MISIONES,NEA,Pretol Undeladed - 95/98 Octane,315.0,23/10/2023,YPF,-27.37801,-55.57585
27-27817858-2,ALVAREZ NATALIA LUJAN,SAN MARTIN 609,GDOR. CASTRO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,387.0,03/10/2023,BLANCA,-33.657144,-59.87083
27-27817858-2,ALVAREZ NATALIA LUJAN,SAN MARTIN 609,GDOR. CASTRO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,461.0,03/10/2023,BLANCA,-33.657144,-59.87083
27-27817858-2,ALVAREZ NATALIA LUJAN,SAN MARTIN 609,GDOR. CASTRO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,462.0,03/10/2023,BLANCA,-33.657144,-59.87083
27-27817858-2,ALVAREZ NATALIA LUJAN,SAN MARTIN 609,GDOR. CASTRO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,370.0,03/10/2023,BLANCA,-33.657144,-59.87083
30-54329476-0,ADOLFO SARTORI S.A.,RUTA NAC. 14 Y PROGRESIVA 851,L.N. ALEM,MISIONES,NEA,Gasoil Grade 2,347.0,23/10/2023,YPF,-27.61489,-55.31413
30-54329476-0,ADOLFO SARTORI S.A.,RUTA NAC. 14 Y PROGRESIVA 851,L.N. ALEM,MISIONES,NEA,Gasoil Grade 3,450.0,23/10/2023,YPF,-27.61489,-55.31413
30-54329476-0,ADOLFO SARTORI S.A.,RUTA NAC. 14 Y PROGRESIVA 851,L.N. ALEM,MISIONES,NEA,Pretol Premium - 95 Octane,398.0,23/10/2023,YPF,-27.61489,-55.31413
30-54329476-0,ADOLFO SARTORI S.A.,RUTA NAC. 14 Y PROGRESIVA 851,L.N. ALEM,MISIONES,NEA,Pretol Undeladed - 95/98 Octane,315.0,23/10/2023,YPF,-27.61489,-55.31413
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1491,ADROGUE,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,308.0,23/10/2023,YPF,-34.80892,-58.3883
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1491,ADROGUE,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,399.0,23/10/2023,YPF,-34.80892,-58.3883
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1491,ADROGUE,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,106.0,12/10/2023,YPF,-34.80892,-58.3883
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1491,ADROGUE,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,359.0,23/10/2023,YPF,-34.80892,-58.3883
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1491,ADROGUE,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,284.0,23/10/2023,YPF,-34.80892,-58.3883
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1498,ADROGUE,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,308.0,23/10/2023,YPF,-34.80916,-58.38886
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1498,ADROGUE,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,399.0,23/10/2023,YPF,-34.80916,-58.38886
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1498,ADROGUE,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,106.0,12/10/2023,YPF,-34.80916,-58.38886
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1498,ADROGUE,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,359.0,23/10/2023,YPF,-34.80916,-58.38886
30-70840377-2,ADROGUE DENAK BAT S.A.,ESPORA 1498,ADROGUE,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,284.0,23/10/2023,YPF,-34.80916,-58.38886
30-61772382-0,AFAMIA SA,AV ROCA 2998,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Gasoil Grade 2,255.9,17/05/2023,REFINOR,-26.83588,-65.24645
30-61772382-0,AFAMIA SA,AV ROCA 2998,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Gasoil Grade 3,325.0,17/05/2023,REFINOR,-26.83588,-65.24645
30-61772382-0,AFAMIA SA,AV ROCA 2998,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Compressed Natural Gas,110.7,17/05/2023,REFINOR,-26.83588,-65.24645
30-61772382-0,AFAMIA SA,AV ROCA 2998,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Pretol Premium - 95 Octane,280.7,17/05/2023,REFINOR,-26.83588,-65.24645
30-61772382-0,AFAMIA SA,AV ROCA 2998,SAN MIGUEL DE TUCUMAN,TUCUMAN,NOA,Pretol Undeladed - 95/98 Octane,228.3,17/05/2023,REFINOR,-26.83588,-65.24645
30-52571862-6,A.F.A. S.C.L.,Ruta Provincial N°14 Km 62,BIGAND,SANTA FE,CENTRO,Gasoil Grade 2,444.0,28/10/2023,BLANCA,-33.372033,-61.173275
30-52571862-6,A.F.A. S.C.L.,Ruta Provincial N°14 Km 62,BIGAND,SANTA FE,CENTRO,Gasoil Grade 3,200.0,08/08/2022,BLANCA,-33.372033,-61.173275
30-70825335-5,AFLOVAC S.A.,RUTA PCIAL 27 KM 76,BELLA VISTA,CORRIENTES,NEA,Gasoil Grade 2,368.3,14/09/2023,BLANCA,-28.7584,-59.0117
30-70825335-5,AFLOVAC S.A.,RUTA PCIAL 27 KM 76,BELLA VISTA,CORRIENTES,NEA,Gasoil Grade 3,443.0,14/09/2023,BLANCA,-28.7584,-59.0117
30-70825335-5,AFLOVAC S.A.,RUTA PCIAL 27 KM 76,BELLA VISTA,CORRIENTES,NEA,Pretol Premium - 95 Octane,393.2,14/09/2023,BLANCA,-28.7584,-59.0117
30-70825335-5,AFLOVAC S.A.,RUTA PCIAL 27 KM 76,BELLA VISTA,CORRIENTES,NEA,Pretol Undeladed - 95/98 Octane,312.3,14/09/2023,BLANCA,-28.7584,-59.0117
30-70887303-5,AGAF S.A.,Av. Fuerza Aerea 4510,CORDOBA,CORDOBA,CENTRO,Gasoil Grade 2,369.9,09/10/2023,AXION,-31.43237,-64.24583
30-70887303-5,AGAF S.A.,Av. Fuerza Aerea 4510,CORDOBA,CORDOBA,CENTRO,Gasoil Grade 3,429.9,09/10/2023,AXION,-31.43237,-64.24583
30-70887303-5,AGAF S.A.,Av. Fuerza Aerea 4510,CORDOBA,CORDOBA,CENTRO,Compressed Natural Gas,175.9,27/09/2023,AXION,-31.43237,-64.24583
30-70887303-5,AGAF S.A.,Av. Fuerza Aerea 4510,CORDOBA,CORDOBA,CENTRO,Pretol Premium - 95 Octane,403.9,09/10/2023,AXION,-31.43237,-64.24583
30-70887303-5,AGAF S.A.,Av. Fuerza Aerea 4510,CORDOBA,CORDOBA,CENTRO,Pretol Undeladed - 95/98 Octane,307.9,09/10/2023,AXION,-31.43237,-64.24583
30-52015269-1,AGENTES ROMERO S.A.,CABRAL Y SARMIENTO,SALADILLO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,330.0,23/10/2023,YPF,-35.64414,-59.77326
30-52015269-1,AGENTES ROMERO S.A.,CABRAL Y SARMIENTO,SALADILLO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,431.0,23/10/2023,YPF,-35.64414,-59.77326
30-52015269-1,AGENTES ROMERO S.A.,CABRAL Y SARMIENTO,SALADILLO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,383.0,23/10/2023,YPF,-35.64414,-59.77326
30-52015269-1,AGENTES ROMERO S.A.,CABRAL Y SARMIENTO,SALADILLO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,302.0,23/10/2023,YPF,-35.64414,-59.77326
30-52015269-1,AGENTES ROMERO S.A.,RUTA 51 Y 63,SALADILLO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,330.0,23/10/2023,YPF,-35.6913,-59.78962
30-52015269-1,AGENTES ROMERO S.A.,RUTA 51 Y 63,SALADILLO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,431.0,23/10/2023,YPF,-35.6913,-59.78962
30-52015269-1,AGENTES ROMERO S.A.,RUTA 51 Y 63,SALADILLO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,383.0,23/10/2023,YPF,-35.6913,-59.78962
30-52015269-1,AGENTES ROMERO S.A.,RUTA 51 Y 63,SALADILLO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,302.0,23/10/2023,YPF,-35.6913,-59.78962
30-52015269-1,AGENTES ROMERO S.A.,SAN MARTÍN Y VIALE,SALADILLO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,18.09,12/01/2017,YPF,-35.645456,-59.78616
30-52015269-1,AGENTES ROMERO S.A.,SAN MARTÍN Y VIALE,SALADILLO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,21.36,12/01/2017,YPF,-35.645456,-59.78616
30-52015269-1,AGENTES ROMERO S.A.,SAN MARTÍN Y VIALE,SALADILLO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,22.99,12/01/2017,YPF,-35.645456,-59.78616
30-52015269-1,AGENTES ROMERO S.A.,SAN MARTÍN Y VIALE,SALADILLO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,20.77,12/01/2017,YPF,-35.645456,-59.78616
30-52015269-1,AGENTES ROMERO S.A.,SGTO. CABRAL 605,NORBERTO DE LA RIESTRA,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,330.0,23/10/2023,YPF,-35.27361,-59.77315
30-52015269-1,AGENTES ROMERO S.A.,SGTO. CABRAL 605,NORBERTO DE LA RIESTRA,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,431.0,23/10/2023,YPF,-35.27361,-59.77315
30-52015269-1,AGENTES ROMERO S.A.,SGTO. CABRAL 605,NORBERTO DE LA RIESTRA,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,383.0,23/10/2023,YPF,-35.27361,-59.77315
30-52015269-1,AGENTES ROMERO S.A.,SGTO. CABRAL 605,NORBERTO DE LA RIESTRA,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,302.0,23/10/2023,YPF,-35.27361,-59.77315
30-71137224-1,AG GAN S.R.L.,AV. URUGUAY Y AV. KENNEDY,VILLA ANGELA,CHACO,NEA,Gasoil Grade 2,382.3,24/10/2023,AXION,-27.573709,-60.722588
30-71137224-1,AG GAN S.R.L.,AV. URUGUAY Y AV. KENNEDY,VILLA ANGELA,CHACO,NEA,Gasoil Grade 3,459.1,24/10/2023,AXION,-27.573709,-60.722588
30-71137224-1,AG GAN S.R.L.,AV. URUGUAY Y AV. KENNEDY,VILLA ANGELA,CHACO,NEA,Pretol Premium - 95 Octane,408.3,24/10/2023,AXION,-27.573709,-60.722588
30-71137224-1,AG GAN S.R.L.,AV. URUGUAY Y AV. KENNEDY,VILLA ANGELA,CHACO,NEA,Pretol Undeladed - 95/98 Octane,323.9,24/10/2023,AXION,-27.573709,-60.722588
30-70715847-2,AGLP SA,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,PAMPEANA,Gasoil Grade 2,304.0,23/10/2023,YPF,-34.66918,-58.66367
30-70715847-2,AGLP SA,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,PAMPEANA,Gasoil Grade 3,392.0,23/10/2023,YPF,-34.66918,-58.66367
30-70715847-2,AGLP SA,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,PAMPEANA,Compressed Natural Gas,22.99,22/08/2020,YPF,-34.66918,-58.66367
30-70715847-2,AGLP SA,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,PAMPEANA,Pretol Premium - 95 Octane,358.0,23/10/2023,YPF,-34.66918,-58.66367
30-70715847-2,AGLP SA,BLAS PARERA 935,ITUZAINGO,BUENOS AIRES,PAMPEANA,Pretol Undeladed - 95/98 Octane,284.0,23/10/2023,YPF,-34.66918,-58.66367
30-64051804-5,AGORQUIMICOS EL DIAMANTE S.R.L.,AV. ALBERDI Nº1200,SAN RAFAEL,MENDOZA,CUYO,Gasoil Grade 2,359.7,25/10/2023,DAPSA S.A.,-34.631909,-68.318004
30-64051804-5,AGORQUIMICOS EL DIAMANTE S.R.L.,AV. ALBERDI Nº1200,SAN RAFAEL,MENDOZA,CUYO,Gasoil Grade 3,139.7,06/04/2022,DAPSA S.A.,-34.631909,-68.318004
30-64051804-5,AGORQUIMICOS EL DIAMANTE S.R.L.,AV. ALBERDI Nº1200,SAN RAFAEL,MENDOZA,CUYO,Compressed Natural Gas,185.6,21/10/2023,DAPSA S.A.,-34.631909,-68.318004
30-64051804-5,AGORQUIMICOS EL DIAMANTE S.R.L.,AV. ALBERDI Nº1200,SAN RAFAEL,MENDOZA,CUYO,Pretol Premium - 95 Octane,167.0,16/06/2022,DAPSA S.A.,-34.631909,-68.318004
30-64051804-5,AGORQUIMICOS EL DIAMANTE S.R.L.,AV. ALBERDI Nº1200,SAN RAFAEL,MENDOZA,CUYO,Pretol Undeladed - 95/98 Octane,306.0,25/10/2023,DAPSA S.A.,-34.631909,-68.318004
30-52571862-6,A.F.A. S.C.L.,13 DE JUNIO 586,CAÑADA RICA,SANTA FE,CENTRO,Gasoil Grade 2,444.0,28/10/2023,BLANCA,-33.51851,-60.61109
30-52571862-6,A.F.A. S.C.L.,BV. SARMIENTO 108,MACIEL,SANTA FE,CENTRO,Gasoil Grade 2,18.2,11/10/2017,YPF,-32.461856,-60.888111
30-52571862-6,A.F.A. S.C.L.,BV. SARMIENTO 108,MACIEL,SANTA FE,CENTRO,Gasoil Grade 3,20.5,03/08/2017,YPF,-32.461856,-60.888111
30-52571862-6,A.F.A. S.C.L.,25 DE MAYO 850,VILLA ELOISA,SANTA FE,CENTRO,Gasoil Grade 2,94.06,19/08/2021,BLANCA,-32.96021,-61.55083
30-52571862-6,A.F.A. S.C.L.,25 DE MAYO 850,VILLA ELOISA,SANTA FE,CENTRO,Gasoil Grade 3,105.95,19/08/2021,BLANCA,-32.96021,-61.55083
30-52571862-6,A.F.A. S.C.L.,25 DE MAYO 850,VILLA ELOISA,SANTA FE,CENTRO,Pretol Premium - 95 Octane,105.95,19/08/2021,BLANCA,-32.96021,-61.55083
