Fecha,id_producto,Precio Ars,id_empresa,Cotizacion_DolarBlue,Precio_dolarBlue,Cotizacion_DolarOficial,Precio_dolarOficial
2017-01-01,19,21.9,6456,16.87,1.29816235391457,16.17,1.3543599193983016
2017-01-01,2,19.15,6523,16.87,1.1351510994275806,16.17,1.1842918929898392
2017-01-01,6,10.89,7840,16.87,0.645524567768478,16.17,0.6734693845775117
2017-01-01,3,21.57,6523,16.87,1.2786010033761313,16.17,1.3339517562292862
2017-01-01,6,9.0,6523,16.87,0.5334913783210562,16.17,0.5565862682458774
2017-01-01,21,20.29,6523,16.87,1.2027266740149143,16.17,1.2547928203009835
2017-01-01,2,20.77,750,16.87,1.2311795475253706,16.17,1.284477421274097
2017-01-01,6,11.99,7491,16.87,0.7107290695632738,16.17,0.7414965951408967
2017-01-01,19,17.27,6523,16.87,1.0237106781782932,16.17,1.0680272058451448
2017-01-01,6,7.89,1754,16.87,0.4676941083281259,16.17,0.48794062849555253
2017-01-01,2,20.55,5901,16.87,1.2181386471664115,16.17,1.27087197916142
2017-01-01,19,16.73,8453,16.87,0.99170119547903,16.17,1.0346320297503921
2017-01-01,2,20.4,5824,16.87,1.2092471241943938,16.17,1.261595541357322
2017-01-01,19,14.39,1694,16.87,0.8529934371155554,16.17,0.889919600006464
2017-01-01,19,17.8,2862,16.87,1.0551273926794222,16.17,1.1008039527529576
2017-01-01,6,9.6,7334,16.87,0.5690574702091266,16.17,0.5936920194622692
2017-01-01,21,18.34,7383,16.87,1.0871368753786856,16.17,1.1341991288477102
2017-01-01,6,11.99,4097,16.87,0.7107290695632738,16.17,0.7414965951408967
2017-01-01,21,19.14,8077,16.87,1.134558331229446,16.17,1.1836734638028994
2017-01-01,6,11.79,6877,16.87,0.6988737056005835,16.17,0.7291280114020994
2017-01-01,6,8.8,1335,16.87,0.521636014358366,16.17,0.5442176845070802
2017-01-01,19,15.94,7383,16.87,0.9448725078264039,16.17,0.9857761239821429
2017-01-01,6,8.0,1633,16.87,0.47421455850760547,16.17,0.49474334955189103
2017-01-01,19,16.04,1610,16.87,0.9508001898077489,16.17,0.9919604158515415
2017-01-01,2,17.76,1610,16.87,1.0527563198868843,16.17,1.098330236005198
2017-01-01,6,7.8,6081,16.87,0.4623591945449153,16.17,0.48237476581309374
2017-01-01,3,22.99,750,16.87,1.362774087511231,16.17,1.4217687007747468
2017-01-01,3,20.61,1633,16.87,1.2216952563552186,16.17,1.2745825542830593
2017-01-01,2,19.23,599,16.87,1.1398932450126567,16.17,1.189239326485358
2017-01-01,19,16.39,8077,16.87,0.9715470767424568,16.17,1.0136054373944368
2017-01-01,6,7.5,2672,16.87,0.44457614860088013,16.17,0.46382189020489784
2017-01-01,19,16.73,1904,16.87,0.99170119547903,16.17,1.0346320297503921
2017-01-01,6,11.99,4101,16.87,0.7107290695632738,16.17,0.7414965951408967
2017-01-01,6,11.99,6073,16.87,0.7107290695632738,16.17,0.7414965951408967
2017-01-01,21,19.53,1904,16.87,1.157676290956692,16.17,1.207792202093554
2017-01-01,6,8.5,7377,16.87,0.5038529684143308,16.17,0.5256648088988842
2017-01-01,19,16.49,6861,16.87,0.9774747587238017,16.17,1.0197897292638354
2017-01-01,6,9.0,1589,16.87,0.5334913783210562,16.17,0.5565862682458774
2017-01-01,6,8.0,6861,16.87,0.47421455850760547,16.17,0.49474334955189103
2017-01-01,2,20.62,2862,16.87,1.2222880245533532,16.17,1.275200983469999
2017-01-01,3,20.69,7144,16.87,1.2264374019402948,16.17,1.2795299877785782
2017-01-01,2,18.65,1754,16.87,1.1055126895208551,16.17,1.1533704336428459
2017-01-01,6,8.5,304,16.87,0.5038529684143308,16.17,0.5256648088988842
2017-01-01,21,15.46,1694,16.87,0.9164196343159476,16.17,0.9560915230090294
2017-01-01,6,9.25,8635,16.87,0.5483105832744188,16.17,0.572046997919374
2017-01-01,19,15.9,1952,16.87,0.942501435033866,16.17,0.9833024072343834
2017-01-01,21,19.82,2862,16.87,1.1748665687025925,16.17,1.22572664851481
2017-01-01,2,18.55,7144,16.87,1.0995850075395102,16.17,1.1471861417734475
2017-01-01,2,19.4,4431,16.87,1.1499703043809433,16.17,1.1997526226633357
2017-01-01,2,16.93,8077,16.87,1.0035565594417202,16.17,1.0470006134891894
2017-01-01,3,19.16,8077,16.87,1.1357438676257152,16.17,1.184910322176779
2017-01-01,3,15.94,1694,16.87,0.9448725078264039,16.17,0.9857761239821429
2017-01-01,6,8.0,6158,16.87,0.47421455850760547,16.17,0.49474334955189103
2017-01-01,6,10.89,4755,16.87,0.645524567768478,16.17,0.6734693845775117
2017-01-01,2,18.0,3789,16.87,1.0669827566421124,16.17,1.1131725364917548
2017-01-01,19,16.0,3789,16.87,0.9484291170152109,16.17,0.9894866991037821
2017-01-01,2,17.76,7383,16.87,1.0527563198868843,16.17,1.098330236005198
2017-01-01,21,19.6,1633,16.87,1.1618256683436334,16.17,1.2121212064021332
2017-01-01,3,22.55,2862,16.87,1.336692286793313,16.17,1.3945578165493928
2017-01-01,2,13.77,1694,16.87,0.8162418088312159,16.17,0.8515769904161924
2017-01-01,3,20.2,7383,16.87,1.197391760231704,16.17,1.2492269576185249
2017-01-01,6,9.25,7334,16.87,0.5483105832744188,16.17,0.572046997919374
2017-01-01,6,10.89,8050,16.87,0.645524567768478,16.17,0.6734693845775117
2017-01-01,19,17.32,7717,16.87,1.026674519168966,16.17,1.071119351779844
2017-01-01,2,17.76,1624,16.87,1.0527563198868843,16.17,1.098330236005198
2017-01-01,21,18.34,1624,16.87,1.0871368753786856,16.17,1.1341991288477102
2017-01-01,2,15.5,8944,16.87,0.9187907071084856,16.17,0.9585652397567889
2017-01-01,19,18.21,3048,16.87,1.0794308888029371,16.17,1.126159549417492
2017-01-01,2,21.8,530,16.87,1.292234671933225,16.17,1.3481756275289032
2017-01-01,6,9.0,2509,16.87,0.5334913783210562,16.17,0.5565862682458774
2017-01-01,21,18.5,8944,16.87,1.0966211665488377,16.17,1.144093995838748
2017-01-01,6,8.3,1620,16.87,0.4919976044516407,16.17,0.513296225160087
2017-01-01,19,16.95,2509,16.87,1.0047420958379891,16.17,1.0482374718630691
2017-01-01,6,8.29,1624,16.87,0.4914048362535061,16.17,0.512677795973147
2017-01-01,3,19.98,1624,16.87,1.1843508598727448,16.17,1.2356215155058479
2017-01-01,3,20.2,1620,16.87,1.197391760231704,16.17,1.2492269576185249
2017-01-01,2,17.76,1620,16.87,1.0527563198868843,16.17,1.098330236005198
2017-01-01,19,15.9,8944,16.87,0.942501435033866,16.17,0.9833024072343834
2017-01-01,3,19.5,5364,16.87,1.1558979863622885,16.17,1.2059369145327343
2017-01-01,21,21.36,3048,16.87,1.2661528712153065,16.17,1.320964743303549
2017-01-01,6,8.9,3715,16.87,0.5275636963397111,16.17,0.5504019763764788
2017-01-01,3,22.99,3048,16.87,1.362774087511231,16.17,1.4217687007747468
2017-01-01,6,10.99,3909,16.87,0.6514522497498231,16.17,0.6796536764469103
2017-01-01,21,21.36,750,16.87,1.2661528712153065,16.17,1.320964743303549
2017-01-01,6,11.44,2936,16.87,0.6781268186658758,16.17,0.7074829898592041
2017-01-01,2,20.83,3048,16.87,1.2347361567141777,16.17,1.2881879963957361
2017-01-01,19,16.99,5685,16.87,1.007113168630527,16.17,1.0507111886108285
2017-01-01,21,19.99,5685,16.87,1.1849436280708792,16.17,1.2362399446927876
2017-01-01,19,19.3,528,16.87,1.1440426223995983,16.17,1.193568330793937
2017-01-01,6,10.99,3912,16.87,0.6514522497498231,16.17,0.6796536764469103
2017-01-01,6,8.5,1583,16.87,0.5038529684143308,16.17,0.5256648088988842
2017-01-01,6,9.0,5685,16.87,0.5334913783210562,16.17,0.5565862682458774
2017-01-01,2,13.77,1477,16.87,0.8162418088312159,16.17,0.8515769904161924
2017-01-01,6,9.0,6570,16.87,0.5334913783210562,16.17,0.5565862682458774
2017-01-01,6,8.3,1395,16.87,0.4919976044516407,16.17,0.513296225160087
2017-01-01,6,9.35,2884,16.87,0.5542382652557639,16.17,0.5782312897887726
2017-01-01,3,20.98,2509,16.87,1.2436276796861954,16.17,1.2974644341998343
2017-01-01,19,16.04,1624,16.87,0.9508001898077489,16.17,0.9919604158515415
2017-01-01,21,15.92,1477,16.87,0.9436869714301349,16.17,0.9845392656082631
2017-01-01,3,15.99,1477,16.87,0.9478363488170765,16.17,0.9888682699168422
2017-01-01,6,8.3,1545,16.87,0.4919976044516407,16.17,0.513296225160087
2017-01-01,19,16.04,1620,16.87,0.9508001898077489,16.17,0.9919604158515415
2017-01-01,19,18.21,3281,16.87,1.0794308888029371,16.17,1.126159549417492
2017-01-01,21,21.36,3281,16.87,1.2661528712153065,16.17,1.320964743303549
2017-01-01,3,22.99,3281,16.87,1.362774087511231,16.17,1.4217687007747468
2017-01-01,2,20.83,3281,16.87,1.2347361567141777,16.17,1.2881879963957361
2017-01-01,2,18.65,2509,16.87,1.1055126895208551,16.17,1.1533704336428459
2017-01-01,19,18.21,7407,16.87,1.0794308888029371,16.17,1.126159549417492
2017-01-01,3,23.65,530,16.87,1.4018967885881086,16.17,1.4625850271127778
2017-01-01,21,18.34,1620,16.87,1.0871368753786856,16.17,1.1341991288477102
2017-01-01,6,11.99,4095,16.87,0.7107290695632738,16.17,0.7414965951408967
2017-01-01,19,16.55,4791,16.87,0.9810313679126089,16.17,1.0235003043854747
2017-01-01,21,19.38,4791,16.87,1.1487847679846743,16.17,1.198515764289456
2017-01-01,6,10.89,4791,16.87,0.645524567768478,16.17,0.6734693845775117
2017-01-01,21,21.36,7407,16.87,1.2661528712153065,16.17,1.320964743303549
2017-01-01,3,22.99,7407,16.87,1.362774087511231,16.17,1.4217687007747468
2017-01-01,6,11.44,3150,16.87,0.6781268186658758,16.17,0.7074829898592041
2017-01-01,2,18.5,5364,16.87,1.0966211665488377,16.17,1.144093995838748
2017-01-01,3,21.41,4791,16.87,1.2691167122059792,16.17,1.3240568892382483
2017-01-01,19,14.99,1477,16.87,0.8885595290036258,16.17,0.9270253512228558
2017-01-01,6,9.99,7606,16.87,0.5921754299363724,16.17,0.6178107577529239
2017-01-01,6,7.99,8493,16.87,0.473621790309471,16.17,0.4941249203649512
2017-01-01,2,19.0,4791,16.87,1.126259576455563,16.17,1.1750154551857412
2017-01-01,19,17.84,4528,16.87,1.0574984654719601,16.17,1.103277669500717
2017-01-01,6,9.5,1948,16.87,0.5631297882277815,16.17,0.5875077275928706
2017-01-01,6,11.29,6906,16.87,0.6692352956938582,16.17,0.6982065520551062
2017-01-01,3,20.99,5685,16.87,1.2442204478843297,16.17,1.298082863386774
2017-01-01,2,18.99,5685,16.87,1.1256668082574284,16.17,1.1743970259988012
2017-01-01,6,10.99,1767,16.87,0.6514522497498231,16.17,0.6796536764469103
2017-01-01,6,7.8,7291,16.87,0.4623591945449153,16.17,0.48237476581309374
2017-01-01,19,16.41,3832,16.87,0.9727326131387257,16.17,1.0148422957683165
2017-01-01,21,22.79,530,16.87,1.3509187235485411,16.17,1.4094001170359496
2017-01-01,19,17.0,5364,16.87,1.0077059368286616,16.17,1.0513296177977685
2017-01-01,21,44.99,7872,16.87,2.6668641234071466,16.17,2.7823129120424475
2017-01-01,6,8.0,8125,16.87,0.47421455850760547,16.17,0.49474334955189103
2017-01-01,6,9.0,6279,16.87,0.5334913783210562,16.17,0.5565862682458774
2017-01-01,19,18.22,750,16.87,1.0800236570010715,16.17,1.1267779786044319
2017-01-01,6,11.99,2443,16.87,0.7107290695632738,16.17,0.7414965951408967
2017-01-01,6,14.99,7872,16.87,0.8885595290036258,16.17,0.9270253512228558
2017-01-01,2,18.56,3053,16.87,1.1001777757376447,16.17,1.147804570960387
2017-01-01,6,8.0,3053,16.87,0.47421455850760547,16.17,0.49474334955189103
2017-01-01,19,16.99,3053,16.87,1.007113168630527,16.17,1.0507111886108285
2017-01-01,6,10.4,3431,16.87,0.6164789260598872,16.17,0.6431663544174584
2017-01-01,2,20.77,8726,16.87,1.2311795475253706,16.17,1.284477421274097
2017-01-01,6,11.4,3134,16.87,0.6757557458733379,16.17,0.7050092731114448
2017-01-01,19,18.22,8726,16.87,1.0800236570010715,16.17,1.1267779786044319
2017-01-01,19,19.3,530,16.87,1.1440426223995983,16.17,1.193568330793937
2017-01-01,21,21.36,8726,16.87,1.2661528712153065,16.17,1.320964743303549
2017-01-01,6,11.48,598,16.87,0.6804978914584139,16.17,0.7099567066069636
2017-01-01,21,19.18,3832,16.87,1.1369294040219842,16.17,1.1861471805506587
2017-01-01,6,9.45,6202,16.87,0.5601659472371089,16.17,0.5844155816581712
2017-01-01,3,23.65,528,16.87,1.4018967885881086,16.17,1.4625850271127778
2017-01-01,6,10.99,8076,16.87,0.6514522497498231,16.17,0.6796536764469103
2017-01-01,6,8.0,3832,16.87,0.47421455850760547,16.17,0.49474334955189103
2017-01-01,3,22.99,8726,16.87,1.362774087511231,16.17,1.4217687007747468
2017-01-01,6,8.6,1575,16.87,0.5097806503956759,16.17,0.5318491007682828
2017-01-01,3,19.98,3832,16.87,1.1843508598727448,16.17,1.2356215155058479
2017-01-01,6,8.0,6655,16.87,0.47421455850760547,16.17,0.49474334955189103
2017-01-01,2,17.76,3832,16.87,1.0527563198868843,16.17,1.098330236005198
2017-01-01,6,9.25,2891,16.87,0.5483105832744188,16.17,0.572046997919374
2017-01-02,21,19.48,5693,16.99,1.1465568135624502,16.2,1.2024690791721542
2017-01-02,19,16.85,5849,16.99,0.9917598721009901,16.2,1.0401234078054826
2017-01-02,3,23.3,117,16.99,1.3713949566737726,16.2,1.4382715372028334
2017-01-02,2,21.5,8163,16.99,1.265450281909275,16.2,1.327160431324503
2017-01-02,6,9.99,5706,16.99,0.5879929449429608,16.2,0.6166666376247342
2017-01-02,19,17.59,6481,16.99,1.035314905059728,16.2,1.0858024179999073
2017-01-02,21,21.32,117,16.99,1.2548558144328255,16.2,1.31604932073667
2017-01-02,19,18.22,5693,16.99,1.0723955412273019,16.2,1.1246913050573228
2017-01-02,3,21.41,5849,16.99,1.2601530481710503,16.2,1.3216048760305863
2017-01-02,2,20.62,117,16.99,1.2136551075799653,16.2,1.2728394462284303
2017-01-02,3,21.41,5850,16.99,1.2601530481710503,16.2,1.3216048760305863
2017-01-02,2,20.56,5693,16.99,1.2101236184211486,16.2,1.2691357426991525
2017-01-02,19,18.5,8163,16.99,1.088875823968446,16.2,1.1419752548606188
2017-01-02,21,19.78,5849,16.99,1.1642142593565332,16.2,1.2209875968185426
2017-01-02,19,16.85,5850,16.99,0.9917598721009901,16.2,1.0401234078054826
2017-01-02,6,8.99,2126,16.99,0.5291347922960178,16.2,0.5549382454701061
2017-01-02,6,8.0,2802,16.99,0.47086522117554425,16.2,0.4938271372370243
2017-01-02,6,9.9,4042,16.99,0.582695711204736,16.2,0.6111110823308176
2017-01-02,6,8.9,1374,16.99,0.523837558557793,16.2,0.5493826901761896
2017-01-02,3,23.0,5693,16.99,1.3537375108796896,16.2,1.419753019556445
2017-01-02,6,8.0,1706,16.99,0.47086522117554425,16.2,0.4938271372370243
2017-01-02,19,18.25,117,16.99,1.0741612858067102,16.2,1.1265431568219617
2017-01-02,21,19.78,5850,16.99,1.1642142593565332,16.2,1.2209875968185426
2017-01-02,2,19.48,5850,16.99,1.1465568135624502,16.2,1.2024690791721542
2017-01-02,6,8.6,1805,16.99,0.50618011276371,16.2,0.5308641725298011
2017-01-03,19,16.68,189,17.11,0.9748684631786972,16.2,1.0296295811391958
2017-01-03,3,20.69,189,17.11,1.2092343227318494,16.2,1.2771604336792541
2017-01-03,19,18.35,258,17.11,1.0724722001995861,16.2,1.1327159960374247
2017-01-03,21,19.53,189,17.11,1.1414377149808128,16.2,1.2055554987798858
2017-01-03,3,23.59,258,17.11,1.3787258421094406,16.2,1.4561727709276755
2017-01-03,3,20.69,195,17.11,1.2092343227318494,16.2,1.2771604336792541
2017-01-03,21,21.36,258,17.11,1.2483927082432238,16.2,1.318518456422855
2017-01-03,2,21.36,258,17.11,1.2483927082432238,16.2,1.318518456422855
2017-01-03,21,19.53,195,17.11,1.1414377149808128,16.2,1.2055554987798858
2017-01-03,2,18.55,195,17.11,1.084161270501489,16.2,1.1450616744683502
2017-01-03,2,18.55,189,17.11,1.084161270501489,16.2,1.1450616744683502
2017-01-05,2,19.78,3328,16.87,1.1724954959100546,16.28,1.2149876637428858
2017-01-05,2,20.8,6333,16.87,1.2329578521197744,16.28,1.2776412237538939
2017-01-05,21,19.78,3328,16.87,1.1724954959100546,16.28,1.2149876637428858
2017-01-05,3,21.84,3328,16.87,1.294605744725763,16.28,1.3415232849415886
2017-01-05,19,16.99,3328,16.87,1.007113168630527,16.28,1.0436117495951276
2017-01-05,19,17.8,6333,16.87,1.0551273926794222,16.28,1.0933660472509286
2017-01-05,6,9.0,581,16.87,0.5334913783210562,16.28,0.5528255295088964
2017-01-06,19,17.99,3833,16.86,1.067022499925335,16.15,1.1139319148564273
2017-01-06,6,8.0,8315,16.86,0.474495830984029,16.15,0.49535604885221896
2017-01-06,19,16.99,8665,16.86,1.0077105210523314,16.15,1.0520124087498999
2017-01-06,3,21.99,8665,16.86,1.3042704154173494,16.15,1.361609939282537
2017-01-06,6,9.2,5639,16.86,0.5456702056316333,16.15,0.5696594561800518
2017-01-06,2,19.99,8665,16.86,1.1856464576713424,16.15,1.237770927069482
2017-01-06,3,22.99,3833,16.86,1.363582394290353,16.15,1.4235294453890641
2017-01-06,6,8.0,2674,16.86,0.474495830984029,16.15,0.49535604885221896
2017-01-06,21,20.99,3833,16.86,1.2449584365443458,16.15,1.2996904331760095
2017-01-06,2,19.99,3833,16.86,1.1856464576713424,16.15,1.237770927069482
2017-01-07,3,25.67,6814,16.86,1.522538497670003,16.15,1.5894737217545578
2017-01-07,19,18.98,6814,16.86,1.1257413590096088,16.15,1.1752322259018895
2017-01-07,2,22.95,6814,16.86,1.361209915135433,16.15,1.4210526651448032
2017-01-07,21,22.9,6814,16.86,1.3582443161917828,16.15,1.4179566898394766
2017-01-07,6,11.99,645,16.86,0.7111506266873134,16.15,0.7424148782172632
2017-01-07,2,20.2,4431,16.86,1.1981019732346732,16.15,1.250774023351853
2017-01-07,21,17.98,645,16.86,1.0664293801366052,16.15,1.1133127197953623
2017-01-07,3,16.47,645,16.86,0.9768682920383696,16.15,1.0198142655745057
2017-01-07,2,14.67,645,16.86,0.870106730066963,16.15,0.9083591545827565
2017-01-07,3,22.7,4431,16.86,1.346381920417182,16.15,1.4055727886181713
2017-01-07,21,21.15,4431,16.86,1.2544483531640265,16.15,1.3095975541530538
2017-01-07,19,16.18,645,16.86,0.9596678181651985,16.15,1.0018576088036129
2017-01-07,19,18.25,4431,16.86,1.082443614432316,16.15,1.1300309864441245
2017-01-08,2,18.99,1247,16.86,1.1263344787983387,16.15,1.1758514209629547
2017-01-08,21,19.81,8681,16.86,1.1749703014742017,16.15,1.2266254159703072
2017-01-08,19,17.32,8681,16.86,1.0272834740804226,16.15,1.072445845765054
2017-01-08,21,19.99,1247,16.86,1.1856464576713424,16.15,1.237770927069482
2017-01-08,19,18.13,1946,16.86,1.0753261769675555,16.15,1.122600645711341
2017-01-08,2,20.8,1950,16.86,1.2336891605584752,16.15,1.2879257270157694
2017-01-08,19,18.25,1953,16.86,1.082443614432316,16.15,1.1300309864441245
2017-01-08,2,18.65,8681,16.86,1.1061684059815173,16.15,1.1547987888867355
2017-01-08,19,17.18,1247,16.86,1.0189797970382022,16.15,1.0637771149101403
2017-01-08,3,21.57,1247,16.86,1.279359384290688,16.15,1.3356037467177955
2017-01-08,19,18.43,1950,16.86,1.0931197706294566,16.15,1.1411764975432994
2017-01-08,3,20.98,8681,16.86,1.244365316755616,16.15,1.2990712381149443
2017-01-08,2,20.8,1946,16.86,1.2336891605584752,16.15,1.2879257270157694
2017-01-08,3,23.3,1946,16.86,1.3819691077409844,16.15,1.4427244922820879
2017-01-08,21,21.32,1946,16.86,1.2645313895724373,16.15,1.3201238701911635
2017-01-09,21,21.36,4906,16.88,1.2654029065147145,16.13,1.324240614466643
2017-01-09,3,22.99,4906,16.88,1.3619668923583,16.13,1.4252945564882078
2017-01-09,2,20.83,4906,16.88,1.2340048006882727,16.13,1.291382584238772
2017-01-09,21,21.25,3465,16.88,1.2588863185130001,16.13,1.3174210232872736
2017-01-09,3,22.92,3465,16.88,1.3578199727208455,16.13,1.4209548166467911
2017-01-09,21,18.79,4010,16.88,1.1131517141110245,16.13,1.1649101660031937
2017-01-09,19,17.37,7606,16.88,1.029028487179803,16.13,1.0768754435058796
2017-01-09,19,17.99,3465,16.88,1.0657583468258292,16.13,1.1153131392441435
2017-01-09,3,17.85,6845,16.88,1.0574645075509201,16.13,1.10663365956131
2017-01-09,2,20.96,7785,16.88,1.241706222872117,16.13,1.2994421010871178
2017-01-09,2,19.06,7606,16.88,1.129146975569778,16.13,1.1816491625343732
2017-01-09,2,20.62,3465,16.88,1.221564041775909,16.13,1.2783633647145216
2017-01-09,2,20.79,6926,16.88,1.231635132324013,16.13,1.2889027329008196
2017-01-09,3,21.0,7606,16.88,1.2440758912363767,16.13,1.3019219524250703
2017-01-09,6,10.39,3465,16.88,0.615521357616474,16.13,0.6441413850331658
2017-01-09,2,20.39,3431,16.88,1.2079384486814153,16.13,1.2641042195212946
2017-01-09,3,22.24,3431,16.88,1.3175356105284293,16.13,1.3787973439015981
2017-01-09,3,22.85,7785,16.88,1.353673053083391,16.13,1.4166150768053742
2017-01-09,21,19.18,7606,16.88,1.1362559806625574,16.13,1.189088716548231
2017-01-09,21,21.39,6926,16.88,1.2671801577879094,16.13,1.3261005029701074
2017-01-09,19,16.33,4010,16.88,0.967417109709049,16.13,1.012399308719114
2017-01-09,21,22.65,7785,16.88,1.3418247112620918,16.13,1.4042158201156114
2017-01-09,3,23.09,6926,16.88,1.3678910632689494,16.13,1.4314941848330893
2017-01-09,19,17.91,3431,16.88,1.0610190100973098,16.13,1.1103534365682386
2017-01-09,21,19.99,3431,16.88,1.1842417650388175,16.13,1.2393057061417692
2017-01-09,3,17.04,4010,16.88,1.0094787231746598,16.13,1.0564166699677713
2017-01-09,19,18.75,7785,16.88,1.110782045746765,16.13,1.1624303146652413
2017-01-09,2,14.88,4010,16.88,0.8815166315046327,16.13,0.9225046977183357
2017-01-10,3,22.95,6356,16.85,1.362017773319374,16.15,1.4210526651448032
2017-01-10,21,21.32,7324,16.85,1.2652818704648825,16.15,1.3201238701911635
2017-01-10,21,20.57,4706,16.85,1.2207714857158833,16.15,1.273684240611268
2017-01-10,3,22.24,2544,16.85,1.319881275756988,16.15,1.3770898158091687
2017-01-10,19,17.96,4706,16.85,1.0658753467893665,16.15,1.1120743296732316
2017-01-10,21,19.82,2502,16.85,1.1762611009668842,16.15,1.2272446110313726
2017-01-10,2,20.39,2544,16.85,1.2100889933761236,16.15,1.2625387295120931
2017-01-10,2,20.54,8364,16.85,1.2189910703259235,16.15,1.2718266554280722
2017-01-10,2,20.97,8682,16.85,1.2445103575820162,16.15,1.2984520430538788
2017-01-10,19,17.69,6906,16.85,1.0498516082797267,16.15,1.0953560630244692
2017-01-10,2,20.62,7324,16.85,1.22373884469915,16.15,1.2767802159165944
2017-01-10,2,20.5,8223,16.85,1.2166171831393102,16.15,1.269349875183811
2017-01-10,21,20.9,8223,16.85,1.2403560550054429,16.15,1.294117677626422
2017-01-10,19,17.9,8223,16.85,1.0623145160094463,16.15,1.1083591593068398
2017-01-10,3,22.95,711,16.85,1.362017773319374,16.15,1.4210526651448032
2017-01-10,3,23.3,7324,16.85,1.3827892862022404,16.15,1.4427244922820879
2017-01-10,2,20.97,6356,16.85,1.2445103575820162,16.15,1.2984520430538788
2017-01-10,2,20.97,4706,16.85,1.2445103575820162,16.15,1.2984520430538788
2017-01-10,3,22.95,4706,16.85,1.362017773319374,16.15,1.4210526651448032
2017-01-10,3,22.56,2504,16.85,1.3388723732498944,16.15,1.3969040577632574
2017-01-10,21,20.57,711,16.85,1.2207714857158833,16.15,1.273684240611268
2017-01-10,19,17.99,7105,16.85,1.0676557621793261,16.15,1.1139319148564273
2017-01-10,3,22.56,2502,16.85,1.3388723732498944,16.15,1.3969040577632574
2017-01-10,2,20.62,2504,16.85,1.22373884469915,16.15,1.2767802159165944
2017-01-10,19,18.23,8364,16.85,1.081899085299006,16.15,1.128792596321994
2017-01-10,2,20.62,2502,16.85,1.22373884469915,16.15,1.2767802159165944
2017-01-10,21,19.99,2544,16.85,1.1863501215099905,16.15,1.237770927069482
2017-01-10,19,18.25,7324,16.85,1.0830860288923128,16.15,1.1300309864441245
2017-01-10,21,21.22,8364,16.85,1.2593471524983493,16.15,1.3139319195805108
2017-01-10,3,23.12,8364,16.85,1.3721067938624805,16.15,1.431578981182913
2017-01-10,21,19.82,2504,16.85,1.1762611009668842,16.15,1.2272446110313726
2017-01-10,19,17.91,2544,16.85,1.0629079878060999,16.15,1.1089783543679053
2017-01-10,19,17.96,6356,16.85,1.0658753467893665,16.15,1.1120743296732316
2017-01-10,19,17.8,2504,16.85,1.0563797980429133,16.15,1.1021672086961873
2017-01-10,19,17.96,711,16.85,1.0658753467893665,16.15,1.1120743296732316
2017-01-10,3,22.89,6906,16.85,1.3584569425394541,16.15,1.4173374947784116
2017-01-10,19,18.2,4043,16.85,1.080118669909046,16.15,1.1269350111387981
2017-01-10,2,21.25,7105,16.85,1.2611275678883094,16.15,1.3157895047637067
2017-01-10,2,21.38,2501,16.85,1.2688427012448025,16.15,1.323839040557555
2017-01-10,3,23.0,522,16.85,1.3649851323026407,16.15,1.4241486404501296
2017-01-10,21,20.57,8682,16.85,1.2207714857158833,16.15,1.273684240611268
2017-01-10,3,23.03,8164,16.85,1.3667655476926006,16.15,1.4260062256333255
2017-01-10,19,17.8,2502,16.85,1.0563797980429133,16.15,1.1021672086961873
2017-01-10,21,21.36,8164,16.85,1.2676557576514957,16.15,1.3226006504354246
2017-01-10,2,20.49,6906,16.85,1.2160237113426566,16.15,1.2687306801227458
2017-01-10,2,20.61,4043,16.85,1.2231453729024966,16.15,1.2761610208555292
2017-01-10,2,21.1,522,16.85,1.2522254909385095,16.15,1.3065015788477277
2017-01-10,2,20.62,2503,16.85,1.22373884469915,16.15,1.2767802159165944
2017-01-10,19,18.29,6926,16.85,1.085459916078926,16.15,1.1325077666883856
2017-01-10,19,17.9,8449,16.85,1.0623145160094463,16.15,1.1083591593068398
2017-01-10,2,21.9,7793,16.85,1.299703234670775,16.15,1.3560371837329495
2017-01-10,19,17.0,4051,16.85,1.0089020543106475,16.15,1.0526316038109653
2017-01-10,21,21.39,8449,16.85,1.2694361730414558,16.15,1.3244582356186205
2017-01-10,2,21.0,4051,16.85,1.2462907729719763,16.15,1.3003096282370747
2017-01-10,3,24.45,7793,16.85,1.4510385428173722,16.15,1.5139319243045941
2017-01-10,3,22.56,2503,16.85,1.3388723732498944,16.15,1.3969040577632574
2017-01-10,19,18.2,8164,16.85,1.080118669909046,16.15,1.1269350111387981
2017-01-10,21,24.15,7793,16.85,1.4332343889177726,16.15,1.495356072472636
2017-01-10,2,20.7,8449,16.85,1.2284866190723764,16.15,1.2817337764051167
2017-01-10,21,19.82,2503,16.85,1.1762611009668842,16.15,1.2272446110313726
2017-01-10,19,17.8,2503,16.85,1.0563797980429133,16.15,1.1021672086961873
2017-01-10,19,19.99,7793,16.85,1.1863501215099905,16.15,1.237770927069482
2017-01-10,2,20.83,8164,16.85,1.2362017524288698,16.15,1.289783312198965
2017-01-10,6,9.99,522,16.85,0.5928783248566687,16.15,0.6185758660042084
2017-01-10,2,20.88,6889,16.85,1.2391691114121364,16.15,1.2928792875042914
2017-01-10,19,17.99,2770,16.85,1.0676557621793261,16.15,1.1139319148564273
