,Fecha,Venta
2385,2011-06-15,4.31
2386,2011-06-16,4.31
2387,2011-06-17,4.3
2388,2011-06-21,4.29
2389,2011-06-22,4.3
2390,2011-06-23,4.3
2391,2011-06-24,4.3
2392,2011-06-27,4.29
2393,2011-06-28,4.29
2394,2011-06-29,4.29
2395,2011-06-30,4.27
2396,2011-07-01,4.28
2397,2011-07-04,4.27
2398,2011-07-05,4.26
2399,2011-07-06,4.27
2400,2011-07-07,4.26
2401,2011-07-08,4.26
2402,2011-07-11,4.26
2403,2011-07-12,4.27
2404,2011-07-13,4.28
2405,2011-07-14,4.29
2406,2011-07-15,4.29
2407,2011-07-18,4.29
2408,2011-07-19,4.31
2409,2011-07-20,4.32
2410,2011-07-21,4.32
2411,2011-07-22,4.32
2412,2011-07-25,4.33
2413,2011-07-26,4.34
2414,2011-07-27,4.35
2415,2011-07-28,4.34
2416,2011-07-29,4.34
2417,2011-08-01,4.32
2418,2011-08-02,4.33
2419,2011-08-03,4.33
2420,2011-08-04,4.32
2421,2011-08-05,4.32
2422,2011-08-08,4.31
2423,2011-08-09,4.34
2424,2011-08-10,4.35
2425,2011-08-11,4.35
2426,2011-08-12,4.35
2427,2011-08-15,4.34
2428,2011-08-16,4.35
2429,2011-08-17,4.36
2430,2011-08-18,4.37
2431,2011-08-19,4.37
2432,2011-08-23,4.37
2433,2011-08-24,4.39
2434,2011-08-25,4.42
2435,2011-08-26,4.44
2436,2011-08-29,4.44
2437,2011-08-30,4.44
2438,2011-08-31,4.43
2439,2011-09-01,4.42
2440,2011-09-02,4.43
2441,2011-09-05,4.42
2442,2011-09-06,4.42
2443,2011-09-07,4.43
2444,2011-09-08,4.43
2445,2011-09-09,4.43
2446,2011-09-12,4.43
2447,2011-09-13,4.44
2448,2011-09-14,4.44
2449,2011-09-15,4.44
2450,2011-09-16,4.44
2451,2011-09-19,4.44
2452,2011-09-20,4.44
2453,2011-09-21,4.44
2454,2011-09-22,4.45
2455,2011-09-23,4.49
2456,2011-09-26,4.47
2457,2011-09-27,4.45
2458,2011-09-28,4.45
2459,2011-09-29,4.43
2460,2011-09-30,4.43
2461,2011-10-03,4.42
2462,2011-10-04,4.44
2463,2011-10-05,4.43
2464,2011-10-06,4.41
2465,2011-10-07,4.4
2466,2011-10-11,4.39
2467,2011-10-12,4.38
2468,2011-10-13,4.43
2469,2011-10-14,4.43
2470,2011-10-17,4.41
2471,2011-10-18,4.42
2472,2011-10-19,4.45
2473,2011-10-20,4.47
2474,2011-10-21,4.47
2475,2011-10-24,4.46
2476,2011-10-25,4.47
2477,2011-10-26,4.48
2478,2011-10-27,4.5
2479,2011-10-28,4.49
2480,2011-10-31,4.49
2481,2011-11-01,4.62
2482,2011-11-02,4.69
2483,2011-11-03,4.68
2484,2011-11-04,4.67
2485,2011-11-07,4.68
2486,2011-11-08,4.75
2487,2011-11-09,4.87
2488,2011-11-10,5.0
2489,2011-11-11,4.99
2490,2011-11-14,4.79
2491,2011-11-15,4.75
2492,2011-11-16,4.75
2493,2011-11-17,4.7
2494,2011-11-18,4.75
2495,2011-11-21,4.7
2496,2011-11-22,4.7
2497,2011-11-23,4.7
2498,2011-11-24,4.73
2499,2011-11-25,4.75
2500,2011-11-29,4.75
2501,2011-11-30,4.74
2502,2011-12-01,4.75
2503,2011-12-02,4.73
2504,2011-12-05,4.71
2505,2011-12-06,4.71
2506,2011-12-07,4.63
2507,2011-12-12,4.73
2508,2011-12-13,4.63
2509,2011-12-14,4.61
2510,2011-12-15,4.62
2511,2011-12-16,4.61
2512,2011-12-19,4.64
2513,2011-12-20,4.63
2514,2011-12-21,4.63
2515,2011-12-22,4.65
2516,2011-12-23,4.67
2517,2011-12-27,4.71
2518,2011-12-28,4.74
2519,2011-12-29,4.74
2520,2011-12-30,4.74
2521,2012-01-03,4.75
2522,2012-01-04,4.78
2523,2012-01-05,4.79
2524,2012-01-06,4.79
2525,2012-01-09,4.79
2526,2012-01-10,4.79
2527,2012-01-11,4.8
2528,2012-01-12,4.8
2529,2012-01-13,4.81
2530,2012-01-16,4.81
2531,2012-01-17,4.81
2532,2012-01-18,4.83
2533,2012-01-19,4.84
2534,2012-01-20,4.84
2535,2012-01-23,4.84
2536,2012-01-24,4.84
2537,2012-01-25,4.84
2538,2012-01-26,4.85
2539,2012-01-27,4.84
2540,2012-01-30,4.81
2541,2012-01-31,4.79
2542,2012-02-01,4.78
2543,2012-02-02,4.78
2544,2012-02-03,4.78
2545,2012-02-06,4.77
2546,2012-02-07,4.73
2547,2012-02-08,4.73
2548,2012-02-09,4.76
2549,2012-02-10,4.76
2550,2012-02-13,4.74
2551,2012-02-14,4.74
2552,2012-02-15,4.76
2553,2012-02-16,4.74
2554,2012-02-17,4.76
2555,2012-02-22,4.74
2556,2012-02-23,4.73
2557,2012-02-24,4.73
2558,2012-02-28,4.73
2559,2012-02-29,4.72
2560,2012-03-01,4.7
2561,2012-03-02,4.69
2562,2012-03-05,4.69
2563,2012-03-06,4.69
2564,2012-03-07,4.71
2565,2012-03-08,4.71
2566,2012-03-09,4.71
2567,2012-03-12,4.72
2568,2012-03-13,4.72
2569,2012-03-14,4.74
2570,2012-03-15,4.79
2571,2012-03-16,4.82
2572,2012-03-19,4.79
2573,2012-03-20,4.82
2574,2012-03-21,4.86
2575,2012-03-22,4.87
2576,2012-03-23,4.89
2577,2012-03-26,4.91
2578,2012-03-27,4.93
2579,2012-03-28,4.93
2580,2012-03-29,4.94
2581,2012-03-30,4.93
2582,2012-04-03,4.89
2583,2012-04-04,4.91
2584,2012-04-09,4.89
2585,2012-04-10,4.88
2586,2012-04-11,4.89
2587,2012-04-12,4.91
2588,2012-04-13,4.93
2589,2012-04-16,4.95
2590,2012-04-17,5.01
2591,2012-04-18,5.02
2592,2012-04-19,5.02
2593,2012-04-20,5.02
2594,2012-04-23,5.04
2595,2012-04-24,5.13
2596,2012-04-25,5.14
2597,2012-04-26,5.1
2598,2012-04-27,5.09
2599,2012-05-02,5.08
2600,2012-05-03,5.05
2601,2012-05-04,5.04
2602,2012-05-07,5.05
2603,2012-05-08,5.06
2604,2012-05-09,5.08
2605,2012-05-10,5.1
2606,2012-05-11,5.18
2607,2012-05-14,5.28
2608,2012-05-15,5.55
2609,2012-05-16,5.49
2610,2012-05-17,5.59
2611,2012-05-18,5.63
2612,2012-05-21,5.72
2613,2012-05-22,5.94
2614,2012-05-23,6.15
2615,2012-05-24,5.93
2616,2012-05-28,5.89
2617,2012-05-29,5.91
2618,2012-05-30,5.9
2619,2012-05-31,5.92
2620,2012-06-01,5.95
2621,2012-06-12,5.92
2622,2012-06-13,5.92
2623,2012-06-14,5.93
2624,2012-06-15,5.93
2625,2012-06-18,5.92
2626,2012-06-19,5.94
2627,2012-06-21,5.98
2628,2012-06-22,5.98
2629,2012-06-25,5.98
2630,2012-06-26,5.94
2631,2012-06-27,5.95
2632,2012-06-28,5.98
2633,2012-06-29,5.95
2634,2012-07-02,5.96
2635,2012-07-03,5.96
2636,2012-07-04,5.96
2637,2012-07-05,5.96
2638,2012-07-06,5.96
2639,2012-07-10,5.97
2640,2012-07-11,6.0
2641,2012-07-12,6.1
2642,2012-07-13,6.17
2643,2012-07-16,6.31
2644,2012-07-17,6.6
2645,2012-07-18,6.74
2646,2012-07-19,6.6
2647,2012-07-20,6.45
2648,2012-07-23,6.42
2649,2012-07-24,6.43
2650,2012-07-25,6.45
2651,2012-07-26,6.42
2652,2012-07-27,6.45
2653,2012-07-30,6.37
2654,2012-07-31,6.32
2655,2012-08-01,6.27
2656,2012-08-02,6.21
2657,2012-08-03,6.2
2658,2012-08-06,6.21
2659,2012-08-07,6.26
2660,2012-08-08,6.26
2661,2012-08-09,6.26
2662,2012-08-10,6.27
2663,2012-08-13,6.28
2664,2012-08-14,6.3
2665,2012-08-15,6.32
2666,2012-08-16,6.33
2667,2012-08-17,6.33
2668,2012-08-21,6.35
2669,2012-08-22,6.4
2670,2012-08-23,6.42
2671,2012-08-24,6.41
2672,2012-08-27,6.38
2673,2012-08-28,6.36
2674,2012-08-29,6.37
2675,2012-08-30,6.37
2676,2012-08-31,6.37
2677,2012-09-03,6.34
2678,2012-09-04,6.35
2679,2012-09-05,6.35
2680,2012-09-06,6.34
2681,2012-09-07,6.33
2682,2012-09-10,6.33
2683,2012-09-11,6.3
2684,2012-09-12,6.32
2685,2012-09-13,6.3
2686,2012-09-14,6.31
2687,2012-09-17,6.3
2688,2012-09-18,6.31
2689,2012-09-19,6.31
2690,2012-09-20,6.32
2691,2012-09-21,6.32
2692,2012-09-25,6.32
2693,2012-09-26,6.29
2694,2012-09-27,6.3
2695,2012-09-28,6.3
2696,2012-10-01,6.26
2697,2012-10-02,6.26
2698,2012-10-03,6.25
2699,2012-10-04,6.19
2700,2012-10-05,6.18
2701,2012-10-09,6.2
2702,2012-10-10,6.21
2703,2012-10-11,6.21
2704,2012-10-12,6.2
2705,2012-10-15,6.2
2706,2012-10-16,6.22
2707,2012-10-17,6.33
2708,2012-10-18,6.32
2709,2012-10-19,6.31
2710,2012-10-22,6.28
2711,2012-10-23,6.32
2712,2012-10-24,6.37
2713,2012-10-25,6.37
2714,2012-10-26,6.38
2715,2012-10-29,6.35
2716,2012-10-30,6.36
2717,2012-10-31,6.34
2718,2012-11-01,6.34
2719,2012-11-02,6.33
2720,2012-11-05,6.34
2721,2012-11-07,6.3
2722,2012-11-08,6.33
2723,2012-11-09,6.33
2724,2012-11-12,6.32
2725,2012-11-13,6.32
2726,2012-11-14,6.35
2727,2012-11-15,6.35
2728,2012-11-16,6.4
2729,2012-11-19,6.36
2730,2012-11-20,6.36
2731,2012-11-21,6.38
2732,2012-11-22,6.41
2733,2012-11-23,6.46
2734,2012-11-27,6.45
2735,2012-11-28,6.47
2736,2012-11-29,6.44
2737,2012-11-30,6.44
2738,2012-12-03,6.44
2739,2012-12-04,6.44
2740,2012-12-05,6.44
2741,2012-12-06,6.44
2742,2012-12-07,6.47
2743,2012-12-10,6.45
2744,2012-12-11,6.44
2745,2012-12-12,6.48
2746,2012-12-13,6.52
2747,2012-12-14,6.53
2748,2012-12-17,6.52
2749,2012-12-18,6.53
2750,2012-12-19,6.55
2751,2012-12-20,6.63
2752,2012-12-21,6.61
2753,2012-12-26,6.64
2754,2012-12-27,6.78
2755,2012-12-28,6.8
2756,2012-12-31,6.8
2757,2013-01-02,6.91
2758,2013-01-03,7.07
2759,2013-01-04,7.04
2760,2013-01-07,7.04
2761,2013-01-08,7.05
2762,2013-01-09,7.12
2763,2013-01-10,7.25
2764,2013-01-11,7.2
2765,2013-01-14,7.25
2766,2013-01-15,7.36
2767,2013-01-16,7.5
2768,2013-01-17,7.51
2769,2013-01-18,7.48
2770,2013-01-21,7.44
2771,2013-01-22,7.43
2772,2013-01-23,7.52
2773,2013-01-24,7.56
2774,2013-01-25,7.62
2775,2013-01-28,7.66
2776,2013-01-29,7.8
2777,2013-01-30,7.92
2778,2013-02-01,7.92
2779,2013-02-04,7.72
2780,2013-02-05,7.59
2781,2013-02-06,7.7
2782,2013-02-07,7.68
2783,2013-02-08,7.67
2784,2013-02-13,7.65
2785,2013-02-14,7.66
2786,2013-02-15,7.71
2787,2013-02-18,7.7
2788,2013-02-19,7.81
2789,2013-02-21,7.83
2790,2013-02-22,7.8
2791,2013-02-25,7.78
2792,2013-02-26,7.82
2793,2013-02-27,7.82
2794,2013-02-28,7.84
2795,2013-03-01,7.84
2796,2013-03-04,7.82
2797,2013-03-05,7.82
2798,2013-03-06,7.83
2799,2013-03-07,7.82
2800,2013-03-08,7.83
2801,2013-03-11,7.82
2802,2013-03-12,7.84
2803,2013-03-13,7.92
2804,2013-03-14,7.99
2805,2013-03-15,8.05
2806,2013-03-18,8.08
2807,2013-03-19,8.27
2808,2013-03-20,8.75
2809,2013-03-21,8.45
2810,2013-03-22,8.48
2811,2013-03-25,8.27
2812,2013-03-26,8.3
2813,2013-03-27,8.43
2814,2013-04-03,8.3
2815,2013-04-04,8.32
2816,2013-04-05,8.4
2817,2013-04-08,8.33
2818,2013-04-09,8.37
2819,2013-04-10,8.39
2820,2013-04-11,8.44
2821,2013-04-12,8.43
2822,2013-04-15,8.42
2823,2013-04-16,8.52
2824,2013-04-17,8.7
2825,2013-04-18,8.66
2826,2013-04-19,8.63
2827,2013-04-22,8.67
2828,2013-04-23,8.86
2829,2013-04-24,8.94
2830,2013-04-25,9.2
2831,2013-04-26,9.34
2832,2013-04-29,9.3
2833,2013-04-30,9.4
2834,2013-05-02,9.63
2835,2013-05-03,9.88
2836,2013-05-06,9.87
2837,2013-05-07,10.08
2838,2013-05-08,10.45
2839,2013-05-09,10.03
2840,2013-05-10,10.03
2841,2013-05-13,10.03
2842,2013-05-14,9.2
2843,2013-05-15,9.05
2844,2013-05-16,8.95
2845,2013-05-17,8.95
2846,2013-05-20,8.9
2847,2013-05-21,8.58
2848,2013-05-22,8.43
2849,2013-05-23,8.8
2850,2013-05-24,8.95
2851,2013-05-27,8.93
2852,2013-05-28,8.88
2853,2013-05-29,8.88
2854,2013-05-30,8.87
2855,2013-05-31,8.8
2856,2013-06-03,8.6
2857,2013-06-04,8.5
2858,2013-06-05,8.55
2859,2013-06-06,8.57
2860,2013-06-07,8.57
2861,2013-06-10,8.57
2862,2013-06-11,8.57
2863,2013-06-12,8.25
2864,2013-06-13,8.0
2865,2013-06-14,8.0
2866,2013-06-17,8.0
2867,2013-06-18,7.86
2868,2013-06-19,7.98
2869,2013-06-24,8.05
2870,2013-06-25,8.05
2871,2013-06-26,8.05
2872,2013-06-27,8.05
2873,2013-06-28,8.05
2874,2013-07-01,7.98
2875,2013-07-02,7.93
2876,2013-07-03,7.95
2877,2013-07-04,7.98
2878,2013-07-05,7.97
2879,2013-07-08,7.98
2880,2013-07-10,8.09
2881,2013-07-11,8.2
2882,2013-07-12,8.35
2883,2013-07-15,8.58
2884,2013-07-16,8.75
2885,2013-07-17,8.75
2886,2013-07-18,8.57
2887,2013-07-19,8.52
2888,2013-07-22,8.5
2889,2013-07-23,8.5
2890,2013-07-24,8.58
2891,2013-07-25,8.51
2892,2013-07-26,8.51
2893,2013-07-29,8.53
2894,2013-07-30,8.53
2895,2013-07-31,8.53
2896,2013-08-01,8.54
2897,2013-08-02,8.56
2898,2013-08-05,8.56
2899,2013-08-06,8.58
2900,2013-08-07,8.6
2901,2013-08-09,8.78
2902,2013-08-12,8.72
2903,2013-08-13,8.74
2904,2013-08-14,8.85
2905,2013-08-15,8.85
2906,2013-08-16,8.85
2907,2013-08-20,8.86
2908,2013-08-21,8.89
2909,2013-08-22,8.95
2910,2013-08-23,8.99
2911,2013-08-26,9.03
2912,2013-08-27,9.41
2913,2013-08-28,9.38
2914,2013-08-29,9.38
2915,2013-08-30,9.25
2916,2013-09-02,9.22
2917,2013-09-03,9.2
2918,2013-09-04,9.2
2919,2013-09-05,9.23
2920,2013-09-06,9.22
2921,2013-09-09,9.22
2922,2013-09-10,9.18
2923,2013-09-11,9.21
2924,2013-09-12,9.22
2925,2013-09-13,9.25
2926,2013-09-16,9.25
2927,2013-09-17,9.33
2928,2013-09-18,9.33
2929,2013-09-19,9.35
2930,2013-09-20,9.35
2931,2013-09-23,9.37
2932,2013-09-24,9.39
2933,2013-09-25,9.45
2934,2013-09-26,9.5
2935,2013-09-27,9.53
2936,2013-09-30,9.48
2937,2013-10-01,9.53
2938,2013-10-02,9.57
2939,2013-10-03,9.6
2940,2013-10-04,9.55
2941,2013-10-07,9.55
2942,2013-10-08,9.62
2943,2013-10-09,9.7
2944,2013-10-10,9.77
2945,2013-10-11,9.72
2946,2013-10-15,9.6
2947,2013-10-16,9.76
2948,2013-10-17,9.85
2949,2013-10-18,9.88
2950,2013-10-21,9.9
2951,2013-10-22,10.05
2952,2013-10-23,10.05
2953,2013-10-28,9.75
2954,2013-10-29,9.88
2955,2013-10-30,9.93
2956,2013-10-31,9.92
2957,2013-11-01,9.93
2958,2013-11-04,9.88
2959,2013-11-05,9.83
2960,2013-11-06,9.83
2961,2013-11-07,9.79
2962,2013-11-08,9.8
2963,2013-11-11,9.79
2964,2013-11-12,9.8
2965,2013-11-13,9.9
2966,2013-11-14,9.99
2967,2013-11-15,9.94
2968,2013-11-18,9.87
2969,2013-11-19,9.92
2970,2013-11-20,9.93
2971,2013-11-21,9.94
2972,2013-11-22,9.92
2973,2013-11-26,9.81
2974,2013-11-27,9.72
2975,2013-11-28,9.69
2976,2013-11-29,9.57
2977,2013-12-02,9.18
2978,2013-12-03,9.3
2979,2013-12-04,9.62
2980,2013-12-05,9.69
2981,2013-12-06,9.5
2982,2013-12-09,9.5
2983,2013-12-10,9.55
2984,2013-12-11,9.54
2985,2013-12-12,9.55
2986,2013-12-13,9.6
2987,2013-12-16,9.7
2988,2013-12-17,9.75
2989,2013-12-18,9.8
2990,2013-12-19,9.69
2991,2013-12-20,9.65
2992,2013-12-23,9.7
2993,2013-12-26,9.9
2994,2013-12-27,9.97
2995,2013-12-30,10.0
2996,2014-01-02,10.17
2997,2014-01-03,10.3
2998,2014-01-06,10.47
2999,2014-01-07,10.9
3000,2014-01-08,10.75
3001,2014-01-09,10.8
3002,2014-01-10,10.8
3003,2014-01-13,10.77
3004,2014-01-14,10.93
3005,2014-01-15,11.21
3006,2014-01-16,11.55
3007,2014-01-17,11.95
3008,2014-01-20,11.65
3009,2014-01-21,11.86
3010,2014-01-22,12.15
3011,2014-01-23,13.06
3012,2014-01-24,11.7
3013,2014-01-27,12.15
3014,2014-01-28,12.5
3015,2014-01-29,12.9
3016,2014-01-30,12.6
3017,2014-01-31,12.65
3018,2014-02-03,12.55
3019,2014-02-04,12.55
3020,2014-02-05,12.55
3021,2014-02-06,12.4
3022,2014-02-07,12.15
3023,2014-02-10,11.65
3024,2014-02-11,11.65
3025,2014-02-12,12.1
3026,2014-02-13,11.95
3027,2014-02-14,11.85
3028,2014-02-17,11.78
3029,2014-02-18,11.78
3030,2014-02-19,11.8
3031,2014-02-20,11.83
3032,2014-02-21,11.8
3033,2014-02-24,11.7
3034,2014-02-25,11.65
3035,2014-02-26,11.55
3036,2014-02-27,11.45
3037,2014-02-28,11.25
3038,2014-03-05,10.55
3039,2014-03-06,11.0
3040,2014-03-07,11.05
3041,2014-03-10,10.95
3042,2014-03-11,10.85
3043,2014-03-12,10.85
3044,2014-03-13,11.0
3045,2014-03-14,10.95
3046,2014-03-17,10.9
3047,2014-03-18,10.93
3048,2014-03-19,10.92
3049,2014-03-20,10.95
3050,2014-03-21,10.9
3051,2014-03-25,10.9
3052,2014-03-26,10.9
3053,2014-03-27,10.85
3054,2014-03-28,10.85
3055,2014-03-31,10.8
3056,2014-04-01,10.8
3057,2014-04-03,10.75
3058,2014-04-04,10.7
3059,2014-04-07,10.6
3060,2014-04-08,10.34
3061,2014-04-09,10.3
3062,2014-04-10,10.3
3063,2014-04-11,10.38
3064,2014-04-14,10.28
3065,2014-04-15,10.4
3066,2014-04-16,10.4
3067,2014-04-21,10.4
3068,2014-04-22,10.4
3069,2014-04-23,10.5
3070,2014-04-24,10.7
3071,2014-04-25,10.75
3072,2014-04-28,10.7
3073,2014-04-29,10.6
3074,2014-04-30,10.55
3075,2014-05-05,10.5
3076,2014-05-06,10.55
3077,2014-05-07,10.7
3078,2014-05-08,10.73
3079,2014-05-09,10.7
3080,2014-05-12,10.7
3081,2014-05-13,10.8
3082,2014-05-14,10.75
3083,2014-05-15,10.9
3084,2014-05-16,11.05
3085,2014-05-19,11.3
3086,2014-05-20,11.7
3087,2014-05-21,11.9
3088,2014-05-22,11.8
3089,2014-05-23,11.37
3090,2014-05-26,11.5
3091,2014-05-27,11.75
3092,2014-05-28,11.8
3093,2014-05-29,11.7
3094,2014-05-30,11.4
3095,2014-06-02,11.4
3096,2014-06-03,11.5
3097,2014-06-04,11.55
3098,2014-06-05,11.55
3099,2014-06-06,11.55
3100,2014-06-09,11.55
3101,2014-06-10,11.6
3102,2014-06-11,11.6
3103,2014-06-12,11.7
3104,2014-06-13,11.65
3105,2014-06-16,11.85
3106,2014-06-17,12.2
3107,2014-06-18,12.3
3108,2014-06-19,12.4
3109,2014-06-23,11.8
3110,2014-06-24,12.0
3111,2014-06-25,12.05
3112,2014-06-26,12.05
3113,2014-06-27,12.15
3114,2014-06-30,12.15
3115,2014-07-01,12.05
3116,2014-07-02,12.0
3117,2014-07-03,11.95
3118,2014-07-04,11.95
3119,2014-07-07,11.95
3120,2014-07-08,12.0
3121,2014-07-10,12.0
3122,2014-07-11,11.9
3123,2014-07-14,12.0
3124,2014-07-15,12.1
3125,2014-07-16,12.2
3126,2014-07-17,12.25
3127,2014-07-18,12.25
3128,2014-07-21,12.27
3129,2014-07-22,12.45
3130,2014-07-23,12.6
3131,2014-07-24,12.5
3132,2014-07-25,12.6
3133,2014-07-28,13.0
3134,2014-07-29,12.8
3135,2014-07-30,12.3
3136,2014-07-31,12.7
3137,2014-08-01,12.8
3138,2014-08-04,12.7
3139,2014-08-05,12.7
3140,2014-08-06,12.8
3141,2014-08-07,12.8
3142,2014-08-08,12.8
3143,2014-08-11,12.8
3144,2014-08-12,12.95
3145,2014-08-13,13.15
3146,2014-08-14,13.2
3147,2014-08-15,13.2
3148,2014-08-19,13.2
3149,2014-08-20,13.55
3150,2014-08-21,13.95
3151,2014-08-22,13.88
3152,2014-08-25,13.98
3153,2014-08-26,14.2
3154,2014-08-27,14.38
3155,2014-08-29,14.05
3156,2014-09-01,14.2
3157,2014-09-02,14.25
3158,2014-09-03,14.2
3159,2014-09-04,14.0
3160,2014-09-05,14.0
3161,2014-09-08,14.2
3162,2014-09-09,14.25
3163,2014-09-10,14.25
3164,2014-09-11,14.26
3165,2014-09-12,14.35
3166,2014-09-15,14.45
3167,2014-09-16,14.7
3168,2014-09-17,15.1
3169,2014-09-18,15.0
3170,2014-09-19,15.0
3171,2014-09-22,15.15
3172,2014-09-23,15.42
3173,2014-09-24,15.95
3174,2014-09-25,15.75
3175,2014-09-26,15.75
3176,2014-09-29,15.6
3177,2014-09-30,15.7
3178,2014-10-01,15.6
3179,2014-10-02,15.5
3180,2014-10-03,15.3
3181,2014-10-06,14.95
3182,2014-10-07,14.7
3183,2014-10-08,14.65
3184,2014-10-09,14.83
3185,2014-10-10,14.95
3186,2014-10-14,14.77
3187,2014-10-15,14.73
3188,2014-10-16,14.65
3189,2014-10-17,14.7
3190,2014-10-20,14.68
3191,2014-10-21,14.7
3192,2014-10-22,14.69
3193,2014-10-23,14.7
3194,2014-10-24,14.65
3195,2014-10-27,14.68
3196,2014-10-28,14.62
3197,2014-10-29,14.53
3198,2014-10-30,14.33
3199,2014-10-31,14.28
3200,2014-11-03,13.9
3201,2014-11-04,13.6
3202,2014-11-05,13.5
3203,2014-11-06,13.5
3204,2014-11-07,13.1
3205,2014-11-10,12.65
3206,2014-11-11,13.15
3207,2014-11-12,13.68
3208,2014-11-13,13.4
3209,2014-11-14,13.38
3210,2014-11-17,13.48
3211,2014-11-18,13.55
3212,2014-11-19,13.55
3213,2014-11-20,13.5
3214,2014-11-21,13.38
3215,2014-11-25,13.35
3216,2014-11-26,13.3
3217,2014-11-27,13.2
3218,2014-11-28,13.1
3219,2014-12-01,13.1
3220,2014-12-02,13.0
3221,2014-12-03,13.05
3222,2014-12-04,12.92
3223,2014-12-05,12.78
3224,2014-12-09,12.8
3225,2014-12-10,12.78
3226,2014-12-11,12.7
3227,2014-12-12,12.85
3228,2014-12-15,13.17
3229,2014-12-16,13.15
3230,2014-12-17,13.1
3231,2014-12-18,13.15
3232,2014-12-19,13.1
3233,2014-12-22,13.18
3234,2014-12-23,13.38
3235,2014-12-29,13.55
3236,2014-12-30,13.8
3237,2015-01-02,13.8
3238,2015-01-05,13.75
3239,2015-01-06,13.75
3240,2015-01-07,13.75
3241,2015-01-08,13.77
3242,2015-01-09,13.77
3243,2015-01-12,13.7
3244,2015-01-13,13.6
3245,2015-01-14,13.62
3246,2015-01-15,13.62
3247,2015-01-16,13.59
3248,2015-01-19,13.7
3249,2015-01-20,13.65
3250,2015-01-21,13.65
3251,2015-01-22,13.7
3252,2015-01-23,13.67
3253,2015-01-26,13.66
3254,2015-01-27,13.65
3255,2015-01-28,13.75
3256,2015-01-29,13.6
3257,2015-01-30,13.6
3258,2015-02-02,13.38
3259,2015-02-03,13.31
3260,2015-02-04,13.3
3261,2015-02-05,13.25
3262,2015-02-06,13.2
3263,2015-02-09,13.18
3264,2015-02-10,13.18
3265,2015-02-11,13.15
3266,2015-02-12,13.12
3267,2015-02-13,13.19
3268,2015-02-18,13.0
3269,2015-02-19,12.85
3270,2015-02-20,13.02
3271,2015-02-23,13.11
3272,2015-02-24,13.11
3273,2015-02-25,13.14
3274,2015-02-26,13.11
3275,2015-02-27,13.03
3276,2015-03-02,13.0
3277,2015-03-03,12.93
3278,2015-03-04,12.93
3279,2015-03-05,12.85
3280,2015-03-06,12.81
3281,2015-03-09,12.76
3282,2015-03-10,12.76
3283,2015-03-11,12.82
3284,2015-03-12,12.92
3285,2015-03-13,12.96
3286,2015-03-16,12.89
3287,2015-03-17,12.88
3288,2015-03-18,12.96
3289,2015-03-19,12.86
3290,2015-03-20,12.82
3291,2015-03-25,12.81
3292,2015-03-26,12.79
3293,2015-03-27,12.78
3294,2015-03-30,12.62
3295,2015-03-31,12.62
3296,2015-04-01,12.55
3297,2015-04-06,12.49
3298,2015-04-07,12.38
3299,2015-04-08,12.45
3300,2015-04-09,12.39
3301,2015-04-10,12.4
3302,2015-04-13,12.42
3303,2015-04-14,12.52
3304,2015-04-15,12.8
3305,2015-04-16,12.72
3306,2015-04-17,12.71
3307,2015-04-20,12.68
3308,2015-04-21,12.71
3309,2015-04-22,12.79
3310,2015-04-23,12.84
3311,2015-04-24,12.8
3312,2015-04-27,12.7
3313,2015-04-28,12.73
3314,2015-04-29,12.73
3315,2015-04-30,12.7
3316,2015-05-04,12.61
3317,2015-05-05,12.58
3318,2015-05-06,12.6
3319,2015-05-07,12.59
3320,2015-05-08,12.57
3321,2015-05-11,12.52
3322,2015-05-12,12.53
3323,2015-05-13,12.59
3324,2015-05-14,12.62
3325,2015-05-15,12.65
3326,2015-05-18,12.66
3327,2015-05-19,12.7
3328,2015-05-20,12.64
3329,2015-05-21,12.64
3330,2015-05-22,12.65
3331,2015-05-26,12.72
3332,2015-05-27,12.72
3333,2015-05-28,12.7
3334,2015-05-29,12.65
3335,2015-06-01,12.63
3336,2015-06-02,12.65
3337,2015-06-03,12.66
3338,2015-06-04,12.64
3339,2015-06-05,12.65
3340,2015-06-08,12.62
3341,2015-06-09,12.62
3342,2015-06-10,12.62
3343,2015-06-11,12.67
3344,2015-06-12,12.68
3345,2015-06-15,12.7
3346,2015-06-16,12.85
3347,2015-06-17,12.94
3348,2015-06-18,13.08
3349,2015-06-19,13.02
3350,2015-06-22,13.05
3351,2015-06-23,13.35
3352,2015-06-24,13.57
3353,2015-06-25,13.52
3354,2015-06-26,13.28
3355,2015-06-29,13.29
3356,2015-06-30,13.4
3357,2015-07-01,13.55
3358,2015-07-02,13.55
3359,2015-07-03,13.48
3360,2015-07-06,13.43
3361,2015-07-07,13.59
3362,2015-07-08,13.6
3363,2015-07-10,13.62
3364,2015-07-13,13.85
3365,2015-07-14,14.0
3366,2015-07-15,13.94
3367,2015-07-16,14.11
3368,2015-07-17,14.22
3369,2015-07-20,14.55
3370,2015-07-21,15.09
3371,2015-07-22,14.89
3372,2015-07-23,14.64
3373,2015-07-24,14.49
3374,2015-07-27,14.65
3375,2015-07-28,14.95
3376,2015-07-29,14.94
3377,2015-07-30,14.91
3378,2015-07-31,14.94
3379,2015-08-03,14.89
3380,2015-08-04,14.9
3381,2015-08-05,14.95
3382,2015-08-06,14.98
3383,2015-08-07,14.92
